,NP,NP_Synthesis,Drug,Drug_class,Drug_dose (μg/disk),NP_concentration (μg/ml),NP size_avg (nm),shape,method,Bacteria,Drug,reference,amw,lipinskiHBA,chi4v,Phylum,Class,Order,Family,Genus,Superkingdom,Species,bac_type,gram,"avg_Incub_period, h","growth_temp, C",isolated_from,MaxAbsEStateIndex,MinEStateIndex,SPS,MolWt,BCUT2D_MWHI,AvgIpc,BalabanJ,PEOE_VSA13,PEOE_VSA14,PEOE_VSA4,PEOE_VSA6,PEOE_VSA8,SlogP_VSA4,SlogP_VSA8,EState_VSA6,EState_VSA7,VSA_EState9,NumAliphaticCarbocycles,fr_ArN,fr_alkyl_halide,fr_allylic_oxid,ZOI_NP (mm),ZOI_drug (mm),ZOI_Drug_NP (mm)
233,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,Rifampicin,Macrolactams,500.0,30.0,13.5,nanorods and triangles,disc_diffusion,Klebsiella pneumoniae,Rifampicin,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,107.868,0,0.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Bacteria,Klebsiella pneumoniae,opportunistic pathogen,n,48.0,30,respiratory tract,14.42562962,-2.042566018,32.06779661,822.953,16.70616735,3.461567498,1.703590875,11.69042468,11.75641644,5.101407526,45.92300912,87.33070199,30.59536138,10.77244843,44.85590154,7.047671983,3.420644351,0,0,0,2,9.201636877,10.0,15.3
234,Au,green_synthesis using Pleurotus ostreatus,Amoxicillin,Lactams,25.0,25.0,20.0,spherical,disc_diffusion,Escherichia coli,Amoxicillin,https://japsonline.com/admin/php/uploads/2634_pdf.pdf,196.967,0,0.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Bacteria,Escherichia coli,pathogenic,n,84.0,37,urine,12.3475389,-1.056554474,28.04,365.411,32.16690631,2.80360909,1.704346484,0.0,5.969305288,0.0,12.13273414,4.747022453,0.0,0.0,13.8474744,0.0,0.0,0,0,0,0,13.08369306,17.0,15.62
235,Au,green_synthesis using Pleurotus ostreatus,Azithromycin,Organooxygen compounds,15.0,25.0,20.0,spherical,disc_diffusion,Escherichia coli,Azithromycin,https://japsonline.com/admin/php/uploads/2634_pdf.pdf,196.967,0,0.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Bacteria,Escherichia coli,pathogenic,n,84.0,37,urine,14.19764617,-1.79881469,49.61538462,748.996,16.7136456,3.054242615,2.174897674,0.0,5.969305288,0.0,20.7712116,38.07696327,17.75371814,0.0,41.5424232,51.71404701,7.118818455,0,0,0,0,13.08369306,25.0,15.62
236,Au,purchased from Sigma Aldrich,Levofloxacin,Quinolines,5.0,25.0,20.0,spherical,disc_diffusion,Bacillus subtilis,Levofloxacin,https://japsonline.com/admin/php/uploads/2634_pdf.pdf,196.967,0,0.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacteria,Bacillus subtilis,non-pathogenic,p,7.08,30,soil,14.98365316,-1.315329409,20.26923077,361.373,19.14222038,2.600812137,2.004088915,0.0,5.969305288,0.0,0.0,32.3758692,5.817220841,10.90292493,4.567099648,18.87131891,2.015277596,0,0,0,0,13.96131261,28.0,15.62
237,Au,green_synthesis using Pleurotus ostreatus,Ciprofloxacin,Quinolines,5.0,25.0,20.0,spherical,disc_diffusion,Staphylococcus aureus,Ciprofloxacin,https://japsonline.com/admin/php/uploads/2634_pdf.pdf,196.967,0,0.0,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,36.0,37,skin,14.60768519,-1.27510223,18.125,331.347,19.14221558,3.403898859,1.948598125,0.0,5.969305288,0.0,0.0,43.80393424,5.817220841,10.90292493,6.066367068,9.467009379,0.0,1,0,0,0,15.42537987,25.0,15.62
238,Au,green_synthesis using Pleurotus ostreatus,Azithromycin,Organooxygen compounds,15.0,25.0,20.0,spherical,disc_diffusion,Staphylococcus aureus,Azithromycin,https://japsonline.com/admin/php/uploads/2634_pdf.pdf,196.967,0,0.0,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,36.0,37,skin,14.19764617,-1.79881469,49.61538462,748.996,16.7136456,3.054242615,2.174897674,0.0,5.969305288,0.0,20.7712116,38.07696327,17.75371814,0.0,41.5424232,51.71404701,7.118818455,0,0,0,0,15.42537987,26.0,15.65
239,Ag,chem_synthesis_reduction_by_D_glucose,Ampicillin,Organoheterocyclic compounds,10.0,100.0,10.0,spherical,disc_diffusion,Pseudomonas aeruginosa,Ampicillin,https://www.sciencedirect.com/science/article/abs/pii/S0144861716313571?via%3Dihub,107.868,0,0.0,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa,opportunistic pathogen,n,48.0,37,soil,12.33417297,-1.033228263,28.70833333,349.412,32.16690623,2.80395312,1.711293316,0.0,5.969305288,0.0,30.33183534,4.747022453,0.0,0.0,38.11294267,6.066367068,0.0,0,0,0,0,13.76144217,9.0,15.9
240,Ag,green_synthesis using Acinetobacter calcoaceticus,Vancomycin,carboxylic acids,30.0,15.0,10.0,spherical,disc_diffusion,Streptococcus mutans,Vancomycin,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3826770/,107.868,0,0.0,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Bacteria,Streptococcus mutans,pathogenic,p,36.0,37,carious dentine,16.01721414,-2.345197559,29.43564356,1449.271,35.49679308,0.775398175,1.239428306,0.0,5.969305288,0.0,55.24845539,34.71646842,5.917906046,11.12690298,0.0,13.8474744,1.472308693,0,0,0,0,6.379314218,16.0,16.0
241,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,Trimethoprim,phenol ethers,500.0,30.0,13.5,nanorods and triangles,disc_diffusion,Enterobacter cloacae,Trimethoprim,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,107.868,0,0.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Bacteria,Enterobacter cloacae,opportunistic pathogen,n,42.0,30,water,5.848108466,0.15383521,10.23809524,290.323,16.52993347,2.485378414,2.397562137,0.0,0.0,4.983978521,0.0,18.18111669,0.0,0.0,27.5262362,12.13273414,4.703740547,0,2,0,0,6.402480412,16.0,16.0
242,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,Streptomycin,Organooxygen compounds,500.0,30.0,13.5,nanorods and triangles,disc_diffusion,Acinetobacter baumannii,Streptomycin,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,107.868,0,0.0,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Bacteria,Acinetobacter baumannii,pathogenic,n,36.0,37,urine,12.06698364,-2.383546555,47.425,581.58,16.76083165,3.130220139,1.964431069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.417915666,1,0,0,0,6.927108084,16.0,16.0
243,Ag,green_synthesis using Acinetobacter calcoaceticus,Ampicillin,Organoheterocyclic compounds,30.0,15.0,10.0,spherical,disc_diffusion,Klebsiella aerogenes,Ampicillin,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3826770/,107.868,0,0.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Bacteria,Klebsiella aerogenes,opportunistic pathogen,n,36.0,30,water,12.33417297,-1.033228263,28.70833333,349.412,32.16690623,2.80395312,1.711293316,0.0,5.969305288,0.0,30.33183534,4.747022453,0.0,0.0,38.11294267,6.066367068,0.0,0,0,0,0,7.013891069,19.0,16.0
244,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,Rifampicin,Macrolactams,500.0,30.0,13.5,nanorods and triangles,disc_diffusion,Haemophilus influenzae,Rifampicin,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,107.868,0,0.0,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,Bacteria,Haemophilus influenzae,pathogenic,n,36.0,37,respiratory tract,14.42562962,-2.042566018,32.06779661,822.953,16.70616735,3.461567498,1.703590875,11.69042468,11.75641644,5.101407526,45.92300912,87.33070199,30.59536138,10.77244843,44.85590154,7.047671983,3.420644351,0,0,0,2,7.590721552,16.0,16.0
245,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,Kanamycin,Organooxygen compounds,500.0,30.0,13.5,nanorods and triangles,disc_diffusion,Pseudomonas aeruginosa,Kanamycin,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,107.868,0,0.0,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa,opportunistic pathogen,n,48.0,37,soil,10.93437059,-1.661604858,53.72727273,484.503,16.72393442,2.785013665,1.722064446,0.0,0.0,0.0,0.0,18.62843806,0.0,0.0,0.0,0.0,0.0,1,0,0,0,7.874260201,7.0,16.0
246,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,Vancomycin,carboxylic acids,500.0,30.0,13.5,nanorods and triangles,disc_diffusion,Pseudomonas aeruginosa,Vancomycin,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,107.868,0,0.0,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa,opportunistic pathogen,n,48.0,37,soil,16.01721414,-2.345197559,29.43564356,1449.271,35.49679308,0.775398175,1.239428306,0.0,5.969305288,0.0,55.24845539,34.71646842,5.917906046,11.12690298,0.0,13.8474744,1.472308693,0,0,0,0,7.874260201,7.0,16.0
247,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,Ampicillin,Organoheterocyclic compounds,500.0,30.0,13.5,nanorods and triangles,disc_diffusion,Pseudomonas aeruginosa,Ampicillin,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,107.868,0,0.0,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa,opportunistic pathogen,n,48.0,37,soil,12.33417297,-1.033228263,28.70833333,349.412,32.16690623,2.80395312,1.711293316,0.0,5.969305288,0.0,30.33183534,4.747022453,0.0,0.0,38.11294267,6.066367068,0.0,0,0,0,0,7.874260201,8.0,16.0
248,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,Ceftazidime,Lactams,500.0,30.0,13.5,nanorods and triangles,disc_diffusion,Salmonella typhi,Ceftazidime,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,107.868,0,0.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Bacteria,Salmonella enterica subsp. enterica serovar Typhi,pathogenic,n,252.0,37,blood,13.11432809,-1.753218546,19.67567568,546.587,32.1666812,3.279136562,1.551044932,11.81435946,5.969305288,0.0,11.2220798,28.83875504,0.0,0.0,29.09352093,6.066367068,0.0,0,1,0,0,8.144160296,16.0,16.0
249,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,Nitrofurantoin,Azolidines,500.0,30.0,13.5,nanorods and triangles,disc_diffusion,Klebsiella pneumoniae,Nitrofurantoin,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,107.868,0,0.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Bacteria,Klebsiella pneumoniae,opportunistic pathogen,n,48.0,30,respiratory tract,11.06077649,-0.691042953,15.64705882,238.159,16.64845383,2.822017561,2.070287586,0.0,11.91529671,5.101407526,0.0,0.0,10.11431827,0.0,0.0,5.316788604,0.0,0,0,0,0,9.201636877,7.0,16.0
250,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,Trimethoprim,phenol ethers,500.0,30.0,13.5,nanorods and triangles,disc_diffusion,Klebsiella pneumoniae,Trimethoprim,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,107.868,0,0.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Bacteria,Klebsiella pneumoniae,opportunistic pathogen,n,48.0,30,respiratory tract,5.848108466,0.15383521,10.23809524,290.323,16.52993347,2.485378414,2.397562137,0.0,0.0,4.983978521,0.0,18.18111669,0.0,0.0,27.5262362,12.13273414,4.703740547,0,2,0,0,9.201636877,7.0,16.0
251,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,Ceftriaxone,Lactams,500.0,30.0,13.5,nanorods and triangles,disc_diffusion,Klebsiella pneumoniae,Ceftriaxone,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,107.868,0,0.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Bacteria,Klebsiella pneumoniae,opportunistic pathogen,n,48.0,30,respiratory tract,12.91680492,-1.306214252,19.55555556,554.592,32.16802576,3.266455922,1.507133729,17.6943478,11.52857218,4.983978521,16.91759768,23.93344197,0.0,0.0,0.0,0.0,2.723496797,0,1,0,0,9.201636877,16.0,16.0
252,Ag,green_synthesis using Acinetobacter calcoaceticus,Doxycycline,Tetracyclines,30.0,15.0,10.0,spherical,disc_diffusion,Staphylococcus aureus,Doxycycline,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3826770/,107.868,0,0.0,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,36.0,37,skin,13.31702838,-2.89477903,33.33333333,462.455,16.35438124,2.699637654,3.06e-06,5.907179729,0.0,0.0,19.05647134,11.49101058,11.83581209,0.0,19.05647134,0.0,2.975209358,3,0,0,0,9.25096953,19.0,16.0
253,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,Rifampicin,Macrolactams,500.0,30.0,13.5,nanorods and triangles,disc_diffusion,Bacillus subtilis,Rifampicin,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,107.868,0,0.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacteria,Bacillus subtilis,non-pathogenic,p,7.08,30,soil,14.42562962,-2.042566018,32.06779661,822.953,16.70616735,3.461567498,1.703590875,11.69042468,11.75641644,5.101407526,45.92300912,87.33070199,30.59536138,10.77244843,44.85590154,7.047671983,3.420644351,0,0,0,2,9.906704849,16.0,16.0
254,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,Amoxicillin,Lactams,500.0,30.0,13.5,nanorods and triangles,disc_diffusion,Proteus mirabilis,Amoxicillin,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,107.868,0,0.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,Bacteria,Proteus mirabilis,pathogenic,n,48.0,37,urine,12.3475389,-1.056554474,28.04,365.411,32.16690631,2.80360909,1.704346484,0.0,5.969305288,0.0,12.13273414,4.747022453,0.0,0.0,13.8474744,0.0,0.0,0,0,0,0,9.941607907,16.0,16.0
255,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,Chloramphenicol,Benzene derivatives,500.0,30.0,13.5,nanorods and triangles,disc_diffusion,Proteus mirabilis,Chloramphenicol,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,107.868,0,0.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,Bacteria,Proteus mirabilis,pathogenic,n,48.0,37,urine,11.30478637,-1.325823356,13.85,323.132,35.53916853,2.431670248,2.82115815,11.594566,0.0,0.0,23.20187978,12.13273414,10.11431827,0.0,0.0,0.0,0.0,0,0,2,0,9.941607907,16.0,16.0
256,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,Kanamycin,Organooxygen compounds,500.0,30.0,13.5,nanorods and triangles,disc_diffusion,Escherichia coli,Kanamycin,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,107.868,0,0.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Bacteria,Escherichia coli,pathogenic,n,84.0,37,urine,10.93437059,-1.661604858,53.72727273,484.503,16.72393442,2.785013665,1.722064446,0.0,0.0,0.0,0.0,18.62843806,0.0,0.0,0.0,0.0,0.0,1,0,0,0,10.10049904,14.0,16.0
257,TiO2,chemical_synthesis by two step sol-gel preparation,Nalidixic acid,Diazanaphthalenes,30.0,20.0,20.0,irregular,disc_diffusion,Staphylococcus aureus,Nalidixic acid,https://www.scirp.org/journal/paperinformation?paperid=3005,79.865,2,0.0,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,36.0,37,skin,11.91519274,-1.208634259,10.70588235,232.239,16.36620625,2.28567803,2.946743973,0.0,5.969305288,0.0,0.0,18.43552797,6.9237372,11.03340144,16.69983378,13.8474744,0.0,0,0,0,0,13.25560572,16.0,16.0
258,ZnO,green_synthesis from Cassia auriculata Leaf Extract,Amoxycillin,Lactams,10.0,5000.0,68.64,spherical,disc_diffusion,Salmonella typhimurium,Amoxycillin,https://link.springer.com/article/10.1007/s12668-017-0463-6,81.389,1,0.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Bacteria,Salmonella enterica subsp. enterica serovar Typhimurium,pathogenic,n,39.0,37,meat,12.3475389,-1.056554474,28.04,365.411,32.16690631,2.80360909,1.704346484,0.0,5.969305288,0.0,12.13273414,4.747022453,0.0,0.0,13.8474744,0.0,0.0,0,0,0,0,14.28492992,24.0,16.0
259,Ag,green_synthesis by Klebsiella pneumoniae,Cephalexin,Lactams,30.0,10.0,22.5,spherical,disc_diffusion,Staphylococcus aureus,Cephalexin,https://www.sciencedirect.com/science/article/abs/pii/S1549963407000469,107.868,0,0.0,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,36.0,37,skin,12.31056185,-1.127857893,23.12,365.411,32.16663684,2.585085859,2.25e-06,5.907179729,5.969305288,0.0,30.33183534,5.752853607,0.0,0.0,31.18920547,6.066367068,0.0,0,0,0,0,14.98415611,16.0,16.0
260,Ag,green_synthesis  by Bacillus sp.,Nalidixic acid,Diazanaphthalenes,30.0,10.0,28.0,spherical,disc_diffusion,Salmonella paratyphi,Nalidixic acid,https://link.springer.com/article/10.1007/s12010-014-0852-z,107.868,0,0.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Bacteria,Salmonella enterica subsp. enterica serovar Paratyphi A,pathogenic,n,24.0,37,food,11.91519274,-1.208634259,10.70588235,232.239,16.36620625,2.28567803,2.946743973,0.0,5.969305288,0.0,0.0,18.43552797,6.9237372,11.03340144,16.69983378,13.8474744,0.0,0,0,0,0,15.0,15.0,16.0
261,ZnO,green_synthesis from Cassia auriculata Leaf Extract,Nystatin,NC,100.0,5000.0,68.64,spherical,disc_diffusion,Candida glabrata,Nystatin,https://link.springer.com/article/10.1007/s12668-017-0463-6,81.389,1,0.0,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Nakaseomyces,Eukaryota,Nakaseomyces glabratus,opportunistic pathogen,f,36.0,37,blood,12.62093314,-2.353446113,45.24615385,926.107,16.7056532,3.214935172,1.83730515,0.0,11.93861058,0.0,86.75971568,31.09827696,17.75371814,0.0,38.15155483,49.45587795,0.0,0,0,0,10,15.75178515,28.5,16.0
262,TiO2,purchased from MK impex corp,Amikacin,Organooxygen compounds,10.0,1000.0,100.0,spherical,disc_diffusion,Enterobacter cloacae,Amikacin,https://revistabionatura.com/2023.08.01.34.html,79.865,2,0.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Bacteria,Enterobacter cloacae,opportunistic pathogen,n,42.0,30,water,12.57843074,-1.755830655,47.05,585.608,16.72419483,2.923761602,1.847903729,0.0,0.0,0.0,0.0,12.58659724,0.0,0.0,0.0,0.0,0.0,1,0,0,0,21.27555811,18.0,16.0
263,Ag,chem_synthesis_reduction_by_D_glucose,Ampicillin,Organoheterocyclic compounds,10.0,100.0,10.0,spherical,disc_diffusion,Bacillus cereus,Ampicillin,https://www.sciencedirect.com/science/article/abs/pii/S0144861716313571?via%3Dihub,107.868,0,0.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacteria,Bacillus cereus,pathogenic,p,10.0,30,food,12.33417297,-1.033228263,28.70833333,349.412,32.16690623,2.80395312,1.711293316,0.0,5.969305288,0.0,30.33183534,4.747022453,0.0,0.0,38.11294267,6.066367068,0.0,0,0,0,0,10.58966257,10.67,16.1
264,ZnO,green_synthesis from Cassia auriculata Leaf Extract,Tetracycline,Tetracyclines,30.0,5000.0,68.64,spherical,disc_diffusion,Staphylococcus aureus,Tetracycline,https://link.springer.com/article/10.1007/s12668-017-0463-6,81.389,1,0.0,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,36.0,37,skin,13.31369504,-2.745033659,34.375,444.44,16.34969918,2.679151582,2.047922027,5.907179729,0.0,0.0,12.13273414,17.40891662,11.83581209,0.0,0.0,0.0,3.062499608,3,0,0,0,15.92579366,14.5,16.5
265,ZnO,green_synthesis from Cassia auriculata Leaf Extract,Ampicillin,Organoheterocyclic compounds,10.0,5000.0,68.64,spherical,disc_diffusion,Escherichia coli,Ampicillin,https://link.springer.com/article/10.1007/s12668-017-0463-6,81.389,1,0.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Bacteria,Escherichia coli,pathogenic,n,84.0,37,urine,12.33417297,-1.033228263,28.70833333,349.412,32.16690623,2.80395312,1.711293316,0.0,5.969305288,0.0,30.33183534,4.747022453,0.0,0.0,38.11294267,6.066367068,0.0,0,0,0,0,17.04587536,19.5,16.5
266,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,Gentamicin,Aminoglycoside ,500.0,30.0,13.5,nanorods and triangles,disc_diffusion,Enterobacter cloacae,Gentamicin,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,107.868,0,0.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Bacteria,Enterobacter cloacae,opportunistic pathogen,n,42.0,30,water,11.12947795,-1.286897326,50.18181818,477.603,16.71320241,2.756468014,1.684740507,0.0,0.0,0.0,0.0,18.12552249,0.0,0.0,13.97140918,13.97140918,3.492765241,1,0,0,0,6.402480412,17.0,17.0
267,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,Faropenem,Carboxylic acids and derivatives,500.0,30.0,13.5,nanorods and triangles,disc_diffusion,Acinetobacter baumannii,Faropenem,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,107.868,0,0.0,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Bacteria,Acinetobacter baumannii,pathogenic,n,36.0,37,urine,11.97425217,-1.09917328,35.36842105,285.321,32.16671152,2.916462868,1.912371889,0.0,5.969305288,0.0,11.76188495,11.51201848,5.917906046,0.0,6.9237372,0.0,0.0,0,0,0,0,6.927108084,17.0,17.0
268,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,Tetracycline,Tetracyclines,500.0,30.0,13.5,nanorods and triangles,disc_diffusion,Acinetobacter baumannii,Tetracycline,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,107.868,0,0.0,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Bacteria,Acinetobacter baumannii,pathogenic,n,36.0,37,urine,13.31369504,-2.745033659,34.375,444.44,16.34969918,2.679151582,2.047922027,5.907179729,0.0,0.0,12.13273414,17.40891662,11.83581209,0.0,0.0,0.0,3.062499608,3,0,0,0,6.927108084,17.0,17.0
269,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,Ceftazidime,Lactams,500.0,30.0,13.5,nanorods and triangles,disc_diffusion,Pseudomonas koreensis,Ceftazidime,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,107.868,0,0.0,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas koreensis,opportunistic pathogen,n,36.0,30,soil,13.11432809,-1.753218546,19.67567568,546.587,32.1666812,3.279136562,1.551044932,11.81435946,5.969305288,0.0,11.2220798,28.83875504,0.0,0.0,29.09352093,6.066367068,0.0,0,1,0,0,7.370877606,16.0,17.0
270,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,Rifampicin,Macrolactams,500.0,30.0,13.5,nanorods and triangles,disc_diffusion,Pseudomonas koreensis,Rifampicin,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,107.868,0,0.0,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas koreensis,opportunistic pathogen,n,36.0,30,soil,14.42562962,-2.042566018,32.06779661,822.953,16.70616735,3.461567498,1.703590875,11.69042468,11.75641644,5.101407526,45.92300912,87.33070199,30.59536138,10.77244843,44.85590154,7.047671983,3.420644351,0,0,0,2,7.370877606,17.0,17.0
