,NP,NP_Synthesis,NP size_avg (nm),shape,method,Bacteria,Drug,Drug_class,reference,time (hr),Valance_electron,amw,Phylum,Class,Order,Family,Genus,Superkingdom,Species,bac_type,gram,"avg_Incub_period, h","growth_temp, C",isolated_from,MaxAbsEStateIndex,MinEStateIndex,SPS,MolWt,PEOE_VSA13,PEOE_VSA4,PEOE_VSA8,SMR_VSA2,SMR_VSA7,EState_VSA5,EState_VSA6,EState_VSA7,fr_alkyl_halide,fr_allylic_oxid,MIC_NP_log,MIC_drug_log,MIC_drug_NP_log
247,Ag,"purchased from US Research Nanomaterials, Inc. ",20.0,spherical,MIC,Escherichia coli,Colistin,Carboxylic acids and derivatives,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9495250/,18,11,107.868,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Bacteria,Escherichia coli,pathogenic,n,84.0,37,urine,14.42691455,-1.637790428,23.57142857,2296.971,0.0,0.0,39.02066887,0.0,0.0,27.6949488,55.3898976,0.0,0,0,4.158883083,0.693147181,2.772588722239781
248,Ag,green_synthesis using Streptomyces xinghaiensis,12.5,spherical,MIC,Staphylococcus aureus,Tetracycline,Tetracyclines,https://link.springer.com/article/10.1007/s11274-017-2406-3,24,11,107.868,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,36.0,37,skin,13.31369504,-2.745033659,34.375,444.44,5.907179729,0.0,17.40891662,0.0,51.99054299,44.1180921,0.0,0.0,0,0,4.269872524,1.386294361,2.772588722239781
249,Ag,green_synthesis using Streptomyces xinghaiensis,12.5,spherical,MIC,Staphylococcus aureus,Kanamycin,Organooxygen compounds,https://link.springer.com/article/10.1007/s11274-017-2406-3,24,11,107.868,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,36.0,37,skin,10.93437059,-1.661604858,53.72727273,484.503,0.0,0.0,18.62843806,0.0,0.0,0.0,0.0,0.0,0,0,4.269872524,2.079441542,2.772588722239781
250,Au,green_synthesis by the reduction of hydrogen tetrachloroaurate,200.0,spherical,MIC,Acinetobacter baumannii,Meropenem,Lactams,https://www.sciencedirect.com/science/article/pii/S0378517317303009,24,11,196.967,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Bacteria,Acinetobacter baumannii,pathogenic,n,36.0,37,urine,12.34083946,-1.11933621,34.57692308,383.47,0.0,0.0,36.71308096,0.0,10.60217583,16.66179468,25.9189909,6.9237372,0,0,2.959489925,2.995732274,2.772588722239781
251,Au,green_synthesis from Bacillus sp.,22.0,"spherical, triangular and hexagonal",MIC,Staphylococcus epidermidis ,Gentamycin,Aminoglycoside ,https://link.springer.com/article/10.1007/s13404-015-0162-4,24,11,196.967,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus epidermidis,non-pathogenic,p,48.0,35,skin,11.12947795,-1.291217054,51.03125,1390.728,0.0,0.0,54.87948304,0.0,0.0,0.0,41.91422755,20.89514638,0,0,2.50959099,3.442019376,2.772588722239781
252,Au,green_synthesis from Bacillus sp.,22.0,"spherical, triangular and hexagonal",MIC,Staphylococcus epidermidis ,Ciprofloxacin,Quinolines,https://link.springer.com/article/10.1007/s13404-015-0162-4,24,11,196.967,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus epidermidis,non-pathogenic,p,48.0,35,skin,14.60768519,-1.27510223,18.125,331.347,0.0,0.0,43.80393424,0.0,39.93357762,12.26321064,6.066367068,9.467009379,0,0,2.50959099,3.442019376,2.772588722239781
253,Au,green_synthesis from Bacillus sp.,22.0,"spherical, triangular and hexagonal",MIC,Staphylococcus epidermidis ,Gentamycin,Aminoglycoside ,https://link.springer.com/article/10.1007/s13404-015-0162-4,24,11,196.967,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus epidermidis,non-pathogenic,p,48.0,35,skin,11.12947795,-1.291217054,51.03125,1390.728,0.0,0.0,54.87948304,0.0,0.0,0.0,41.91422755,20.89514638,0,0,2.50959099,3.442019376,2.772588722239781
254,Au,green_synthesis from Bacillus sp.,22.0,"spherical, triangular and hexagonal",MIC,Staphylococcus epidermidis ,Rifampicin,Macrolactams,https://link.springer.com/article/10.1007/s13404-015-0162-4,24,11,196.967,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus epidermidis,non-pathogenic,p,48.0,35,skin,14.42562962,-2.042566018,32.06779661,822.953,11.69042468,5.101407526,87.33070199,0.0,52.82961988,59.43346758,44.85590154,7.047671983,0,2,2.50959099,3.442019376,2.772588722239781
255,Ag,green_synthesis using Withania coagulans fruits extract,20.0,spherical,MIC,Proteus vulgaris,Levofloxacin,Quinolines,http://www.nanomedicine-rj.com/article_38645.html,24,11,107.868,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,Bacteria,Proteus vulgaris,opportunistic pathogen,n,48.0,30,soil,14.98365316,-1.315329409,20.26923077,361.373,0.0,0.0,32.3758692,0.0,33.86721055,6.196843572,4.567099648,18.87131891,0,0,2.772588722,3.465735903,2.772588722239781
256,Ag,green_synthesis using Streptomyces xinghaiensis,12.5,spherical,MIC,Klebsiella pneumoniae,Tetracycline,Tetracyclines,https://link.springer.com/article/10.1007/s11274-017-2406-3,24,11,107.868,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Bacteria,Klebsiella pneumoniae,opportunistic pathogen,n,48.0,30,respiratory tract,13.31369504,-2.745033659,34.375,444.44,5.907179729,0.0,17.40891662,0.0,51.99054299,44.1180921,0.0,0.0,0,0,4.598484339,3.465735903,2.772588722239781
257,Au,green_synthesis by the reduction of hydrogen tetrachloroaurate,200.0,spherical,MIC,Acinetobacter baumannii,Imipenem,Lactams,https://www.sciencedirect.com/science/article/pii/S0378517317303009,24,11,196.967,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Bacteria,Acinetobacter baumannii,pathogenic,n,36.0,37,urine,11.93841503,-1.104253643,26.1,299.352,0.0,0.0,23.62356815,5.409283606,10.60217583,16.66179468,6.9237372,0.0,0,0,2.959489925,3.688879454,2.772588722239781
258,Au,green_synthesis from Bacillus sp.,22.0,"spherical, triangular and hexagonal",MIC,Staphylococcus epidermidis ,Vancomycin,carboxylic acids,https://link.springer.com/article/10.1007/s13404-015-0162-4,24,11,196.967,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus epidermidis,non-pathogenic,p,48.0,35,skin,16.01721414,-2.345197559,29.43564356,1449.271,0.0,0.0,34.71646842,0.0,116.725296,33.02788052,0.0,13.8474744,0,0,2.50959099,4.135166557,2.772588722239781
259,Ag,green_synthesis using extract of Acinetobacter baumannii,4.7,spherical,MIC,Klebsiella sp.,Cefepime,Lactams,https://www.nature.com/articles/s41598-022-19698-0,24,11,107.868,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Bacteria,Klebsiella sp.,opportunistic pathogen,n,48.0,37,respiratory tract,12.89283297,-1.366845971,24.75,480.572,11.81435946,0.0,29.54766415,0.0,22.34413461,23.77159222,5.38006277,0.0,0,0,4.158883083,4.158883083,2.772588722239781
260,Ag,green_synthesis using extract of Acinetobacter baumannii,4.7,spherical,MIC,Pseudomonas aeruginosa,Ceftazidime,Lactams,https://www.nature.com/articles/s41598-022-19698-0,24,11,107.868,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa,opportunistic pathogen,n,48.0,37,soil,13.11432809,-1.753218546,19.67567568,546.587,11.81435946,0.0,28.83875504,0.0,52.93692296,30.98942212,29.09352093,6.066367068,0,0,4.158883083,4.158883083,2.772588722239781
261,Ag,green_synthesis from fungus Aspergillus flavus,26.06,spherical,MIC,Pseudomonas aeruginosa,Meropenem,Lactams,https://academic.oup.com/lambio/article/75/3/680/6989369,24,11,107.868,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa,opportunistic pathogen,n,48.0,37,soil,12.34083946,-1.11933621,34.57692308,383.47,0.0,0.0,36.71308096,0.0,10.60217583,16.66179468,25.9189909,6.9237372,0,0,3.161073975,4.158883083,2.772588722239781
262,Ag,green_synthesis using Streptomyces xinghaiensis,12.5,spherical,MIC,Klebsiella pneumoniae,Kanamycin,Organooxygen compounds,https://link.springer.com/article/10.1007/s11274-017-2406-3,24,11,107.868,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Bacteria,Klebsiella pneumoniae,opportunistic pathogen,n,48.0,30,respiratory tract,10.93437059,-1.661604858,53.72727273,484.503,0.0,0.0,18.62843806,0.0,0.0,0.0,0.0,0.0,0,0,4.598484339,5.257495372,2.772588722239781
263,Ag,green_synthesis using extract of Acinetobacter baumannii,4.7,spherical,MIC,Proteus sp.,Ceftriaxone,Lactams,https://www.nature.com/articles/s41598-022-19698-0,24,11,107.868,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,Bacteria,Proteus sp. (in: enterobacteria),opportunistic pathogen,n,48.0,37,soil,12.91680492,-1.306214252,19.55555556,554.592,17.6943478,4.983978521,23.93344197,0.0,32.69793869,35.98122018,0.0,0.0,0,0,3.465735903,6.931471806,2.772588722239781
264,Ag,green_synthesis using extract of Acinetobacter baumannii,4.7,spherical,MIC,Escherichia coli,Ceftriaxone,Lactams,https://www.nature.com/articles/s41598-022-19698-0,24,11,107.868,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Bacteria,Escherichia coli,pathogenic,n,84.0,37,urine,12.91680492,-1.306214252,19.55555556,554.592,17.6943478,4.983978521,23.93344197,0.0,32.69793869,35.98122018,0.0,0.0,0,0,4.158883083,6.931471806,2.772588722239781
265,Ag,green_synthesis using extract of Acinetobacter baumannii,4.7,spherical,MIC,Escherichia coli,Cefepime,Lactams,https://www.nature.com/articles/s41598-022-19698-0,24,11,107.868,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Bacteria,Escherichia coli,pathogenic,n,84.0,37,urine,12.89283297,-1.366845971,24.75,480.572,11.81435946,0.0,29.54766415,0.0,22.34413461,23.77159222,5.38006277,0.0,0,0,4.158883083,6.931471806,2.772588722239781
266,Ag,green_synthesis using extract of Acinetobacter baumannii,4.7,spherical,MIC,Pseudomonas aeruginosa,Ceftriaxone,Lactams,https://www.nature.com/articles/s41598-022-19698-0,24,11,107.868,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa,opportunistic pathogen,n,48.0,37,soil,12.91680492,-1.306214252,19.55555556,554.592,17.6943478,4.983978521,23.93344197,0.0,32.69793869,35.98122018,0.0,0.0,0,0,4.158883083,6.931471806,2.772588722239781
267,Ag,green_synthesis using Streptomyces xinghaiensis,12.5,spherical,MIC,Klebsiella pneumoniae,Ampicillin,Organoheterocyclic compounds,https://link.springer.com/article/10.1007/s11274-017-2406-3,24,11,107.868,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Bacteria,Klebsiella pneumoniae,opportunistic pathogen,n,48.0,30,respiratory tract,12.33417297,-1.033228263,28.70833333,349.412,0.0,0.0,4.747022453,0.0,35.89528683,16.66179468,38.11294267,6.066367068,0,0,5.545177444,6.931471806,2.772588722239781
268,Ag,green_synthesis using Acinetobacter calcoaceticus,10.0,spherical,MIC,Staphylococcus aureus,Amoxicillin,Lactams,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3826770/,20,11,107.868,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,36.0,37,skin,12.3475389,-1.056554474,28.04,365.411,0.0,0.0,4.747022453,0.0,29.82891977,40.92726295,13.8474744,0.0,0,0,2.20428759,7.624618986,2.772588722239781
269,CuO,chem_synthesis_from_Cu(NO3)2⋅3H2O,8.0,spherical,MIC,Staphylococcus aureus,Tetracycline,Tetracyclines,https://www.sciencedirect.com/science/article/pii/S1773224717309218#sec3,24,17,79.545,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,36.0,37,skin,13.31369504,-2.745033659,34.375,444.44,5.907179729,0.0,17.40891662,0.0,51.99054299,44.1180921,0.0,0.0,0,0,3.401197382,-2.995732274,2.8622008809294686
270,Au,green_synthesis by the reduction of hydrogen tetrachloroaurate,35.0,spherical,MIC,Proteus mirabilis,Meropenem,Lactams,https://www.sciencedirect.com/science/article/pii/S0378517317303009,24,11,196.967,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,Bacteria,Proteus mirabilis,pathogenic,n,48.0,37,urine,12.34083946,-1.11933621,34.57692308,383.47,0.0,0.0,36.71308096,0.0,10.60217583,16.66179468,25.9189909,6.9237372,0,0,2.828957367,2.302585093,2.8903717578961645
271,Au,green_synthesis by the reduction of hydrogen tetrachloroaurate,35.0,spherical,MIC,Proteus mirabilis,Meropenem,Lactams,https://www.sciencedirect.com/science/article/pii/S0378517317303009,24,11,196.967,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,Bacteria,Proteus mirabilis,pathogenic,n,48.0,37,urine,12.34083946,-1.11933621,34.57692308,383.47,0.0,0.0,36.71308096,0.0,10.60217583,16.66179468,25.9189909,6.9237372,0,0,2.828957367,2.302585093,2.8903717578961645
272,Fe3O4,chemical_synthesis by controlled precipitation of iron chloride salts,24.3,spherical,MIC,Proteus mirabilis,Gentamicin,Aminoglycoside ,https://www.mdpi.com/2079-4983/13/3/138,24,48,231.531,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,Bacteria,Proteus mirabilis,pathogenic,n,48.0,37,urine,11.12947795,-1.286897326,50.18181818,477.603,0.0,0.0,18.12552249,0.0,0.0,0.0,13.97140918,13.97140918,0,0,3.912023005,0.7825161,2.8903717578961645
273,Ag,chemical_synthesis using khalafalla and reimers method,30.0,spherical,MBC,Salmonella typhi,Kanamycin,Organooxygen compounds,https://www.frontiersin.org/journals/microbiology/articles/10.3389/fmicb.2022.929491/full,24,11,107.868,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Bacteria,Salmonella enterica subsp. enterica serovar Typhi,pathogenic,n,252.0,37,blood,10.93437059,-1.661604858,53.72727273,484.503,0.0,0.0,18.62843806,0.0,0.0,0.0,0.0,0.0,0,0,1.840549633,1.435084525,2.937043277205311
274,Au,green_synthesis by the reduction of hydrogen tetrachloroaurate,35.0,spherical,MIC,Acinetobacter baumannii,Imipenem,Lactams,https://www.sciencedirect.com/science/article/pii/S0378517317303009,24,11,196.967,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Bacteria,Acinetobacter baumannii,pathogenic,n,36.0,37,urine,11.93841503,-1.104253643,26.1,299.352,0.0,0.0,23.62356815,5.409283606,10.60217583,16.66179468,6.9237372,0.0,0,0,3.356319955,3.688879454,2.9444389791664403
275,Fe3O4,chemical_synthesis by controlled precipitation of iron chloride salts,24.3,spherical,MIC,Acinetobacter baumannii,Gentamicin,Aminoglycoside ,https://www.mdpi.com/2079-4983/13/3/138,24,48,231.531,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Bacteria,Acinetobacter baumannii,pathogenic,n,36.0,37,urine,11.12947795,-1.286897326,50.18181818,477.603,0.0,0.0,18.12552249,0.0,0.0,0.0,13.97140918,13.97140918,0,0,3.912023005,2.269032,2.995732273553991
276,Fe3O4,chemical_synthesis by controlled precipitation of iron chloride salts,15.0,cubic crystalline,MIC,Candida albicans,Amphotericin B,Organooxygen compounds,https://www.sciencedirect.com/science/article/pii/S154996341630096X,24,48,231.531,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Eukaryota,Candida albicans,pathogenic,f,84.0,37,mouth,12.61321938,-2.325405557,45.49230769,924.091,0.0,0.0,37.51909858,0.0,85.0642815,12.99975731,80.68369557,19.07577741,0,12,2.772588722,0.693147181,3.039749158970765
277,Au,green_synthesis by the reduction of hydrogen tetrachloroaurate,35.0,spherical,MIC,Proteus mirabilis,Meropenem,Lactams,https://www.sciencedirect.com/science/article/pii/S0378517317303009,24,11,196.967,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,Bacteria,Proteus mirabilis,pathogenic,n,48.0,37,urine,12.34083946,-1.11933621,34.57692308,383.47,0.0,0.0,36.71308096,0.0,10.60217583,16.66179468,25.9189909,6.9237372,0,0,2.828957367,2.302585093,3.091042453358316
278,Au,green_synthesis by the reduction of hydrogen tetrachloroaurate,35.0,spherical,MIC,Acinetobacter baumannii,Imipenem,Lactams,https://www.sciencedirect.com/science/article/pii/S0378517317303009,24,11,196.967,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Bacteria,Acinetobacter baumannii,pathogenic,n,36.0,37,urine,11.93841503,-1.104253643,26.1,299.352,0.0,0.0,23.62356815,5.409283606,10.60217583,16.66179468,6.9237372,0.0,0,0,3.356319955,2.302585093,3.091042453358316
279,Au,green_synthesis by the reduction of hydrogen tetrachloroaurate,35.0,spherical,MIC,Acinetobacter baumannii,Imipenem,Lactams,https://www.sciencedirect.com/science/article/pii/S0378517317303009,24,11,196.967,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Bacteria,Acinetobacter baumannii,pathogenic,n,36.0,37,urine,11.93841503,-1.104253643,26.1,299.352,0.0,0.0,23.62356815,5.409283606,10.60217583,16.66179468,6.9237372,0.0,0,0,3.356319955,2.995732274,3.258096538021482
280,Au,green_synthesis by the reduction of hydrogen tetrachloroaurate,70.0,spherical,MIC,Proteus mirabilis,Meropenem,Lactams,https://www.sciencedirect.com/science/article/pii/S0378517317303009,24,11,196.967,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,Bacteria,Proteus mirabilis,pathogenic,n,48.0,37,urine,12.34083946,-1.11933621,34.57692308,383.47,0.0,0.0,36.71308096,0.0,10.60217583,16.66179468,25.9189909,6.9237372,0,0,2.979132516,2.302585093,3.295836866004329
281,Au,green_synthesis by the reduction of hydrogen tetrachloroaurate,35.0,spherical,MIC,Proteus mirabilis,Imipenem,Lactams,https://www.sciencedirect.com/science/article/pii/S0378517317303009,24,11,196.967,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,Bacteria,Proteus mirabilis,pathogenic,n,48.0,37,urine,11.93841503,-1.104253643,26.1,299.352,0.0,0.0,23.62356815,5.409283606,10.60217583,16.66179468,6.9237372,0.0,0,0,2.828957367,2.995732274,3.332204510175204
282,Au,green_synthesis by the reduction of hydrogen tetrachloroaurate,35.0,spherical,MIC,Klebsiella pneumoniae,Imipenem,Lactams,https://www.sciencedirect.com/science/article/pii/S0378517317303009,24,11,196.967,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Bacteria,Klebsiella pneumoniae,opportunistic pathogen,n,48.0,30,respiratory tract,11.93841503,-1.104253643,26.1,299.352,0.0,0.0,23.62356815,5.409283606,10.60217583,16.66179468,6.9237372,0.0,0,0,2.933653936,3.688879454,3.4011973816621555
283,Ag,"purchased from US Research Nanomaterials, Inc. ",20.0,spherical,MIC,Escherichia coli,Ciprofloxacin,Quinolines,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9495250/,18,11,107.868,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Bacteria,Escherichia coli,pathogenic,n,84.0,37,urine,14.60768519,-1.27510223,18.125,331.347,0.0,0.0,43.80393424,0.0,39.93357762,12.26321064,6.066367068,9.467009379,0,0,4.158883083,-4.199705078,3.4657359027997265
284,Ag,"purchased from US Research Nanomaterials, Inc. ",20.0,spherical,MIC,Escherichia coli,Ampicillin,Organoheterocyclic compounds,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9495250/,18,11,107.868,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Bacteria,Escherichia coli,pathogenic,n,84.0,37,urine,12.33417297,-1.033228263,28.70833333,349.412,0.0,0.0,4.747022453,0.0,35.89528683,16.66179468,38.11294267,6.066367068,0,0,4.158883083,0.693147181,3.4657359027997265
285,Ag,green_synthesis using Streptomyces xinghaiensis,12.5,spherical,MIC,Malassezia furfur,Fluconazole,Benzene and substituted derivatives,https://link.springer.com/article/10.1007/s11274-017-2406-3,24,11,107.868,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia,Eukaryota,Malassezia furfur,opportunistic pathogen,f,24.0,35,skin,14.11247496,-1.69525463,11.77272727,306.276,0.0,10.19736362,11.62981856,0.0,60.70627468,40.73925324,0.0,0.0,0,0,3.465735903,1.386294361,3.4657359027997265
286,Ag,"purchased from US Research Nanomaterials, Inc. ",20.0,spherical,MIC,Escherichia coli,Rifampicin,Macrolactams,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9495250/,18,11,107.868,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Bacteria,Escherichia coli,pathogenic,n,84.0,37,urine,14.42562962,-2.042566018,32.06779661,822.953,11.69042468,5.101407526,87.33070199,0.0,52.82961988,59.43346758,44.85590154,7.047671983,0,2,4.158883083,1.386294361,3.4657359027997265
287,Ag,green_synthesis using Streptomyces xinghaiensis,12.5,spherical,MIC,Malassezia furfur,Fluconazole,Benzene and substituted derivatives,https://link.springer.com/article/10.1007/s11274-017-2406-3,24,11,107.868,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia,Eukaryota,Malassezia furfur,opportunistic pathogen,f,24.0,35,skin,14.11247496,-1.69525463,11.77272727,306.276,0.0,10.19736362,11.62981856,0.0,60.70627468,40.73925324,0.0,0.0,0,0,4.08469639,1.386294361,3.4657359027997265
288,Au,green_synthesis from Bacillus sp.,22.0,"spherical, triangular and hexagonal",MIC,Staphylococcus haemolyticus,Gentamycin,Aminoglycoside ,https://link.springer.com/article/10.1007/s13404-015-0162-4,24,11,196.967,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus haemolyticus,non-pathogenic,p,48.0,35,skin,11.12947795,-1.291217054,51.03125,1390.728,0.0,0.0,54.87948304,0.0,0.0,0.0,41.91422755,20.89514638,0,0,3.014900606,3.442019376,3.4657359027997265
289,Ag,green_synthesis using Streptomyces xinghaiensis,12.5,spherical,MIC,Pseudomonas aeruginosa,Tetracycline,Tetracyclines,https://link.springer.com/article/10.1007/s11274-017-2406-3,24,11,107.868,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa,opportunistic pathogen,n,48.0,37,soil,13.31369504,-2.745033659,34.375,444.44,5.907179729,0.0,17.40891662,0.0,51.99054299,44.1180921,0.0,0.0,0,0,3.055517888,3.465735903,3.4657359027997265
290,Ag,green_synthesis from fungus Aspergillus flavus,26.06,spherical,MIC,Pseudomonas aeruginosa,Meropenem,Lactams,https://academic.oup.com/lambio/article/75/3/680/6989369,24,11,107.868,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa,opportunistic pathogen,n,48.0,37,soil,12.34083946,-1.11933621,34.57692308,383.47,0.0,0.0,36.71308096,0.0,10.60217583,16.66179468,25.9189909,6.9237372,0,0,3.161073975,3.465735903,3.4657359027997265
291,Au,green_synthesis from Bacillus sp.,22.0,"spherical, triangular and hexagonal",MIC,Staphylococcus epidermidis ,Vancomycin,carboxylic acids,https://link.springer.com/article/10.1007/s13404-015-0162-4,24,11,196.967,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus epidermidis,non-pathogenic,p,48.0,35,skin,16.01721414,-2.345197559,29.43564356,1449.271,0.0,0.0,34.71646842,0.0,116.725296,33.02788052,0.0,13.8474744,0,0,2.50959099,4.135166557,3.4657359027997265
292,Au,green_synthesis from Bacillus sp.,22.0,"spherical, triangular and hexagonal",MIC,Staphylococcus haemolyticus,Ciprofloxacin,Quinolines,https://link.springer.com/article/10.1007/s13404-015-0162-4,24,11,196.967,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus haemolyticus,non-pathogenic,p,48.0,35,skin,14.60768519,-1.27510223,18.125,331.347,0.0,0.0,43.80393424,0.0,39.93357762,12.26321064,6.066367068,9.467009379,0,0,3.014900606,4.135166557,3.4657359027997265
293,Au,green_synthesis from Bacillus sp.,22.0,"spherical, triangular and hexagonal",MIC,Staphylococcus haemolyticus,Rifampicin,Macrolactams,https://link.springer.com/article/10.1007/s13404-015-0162-4,24,11,196.967,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus haemolyticus,non-pathogenic,p,48.0,35,skin,14.42562962,-2.042566018,32.06779661,822.953,11.69042468,5.101407526,87.33070199,0.0,52.82961988,59.43346758,44.85590154,7.047671983,0,2,3.014900606,4.135166557,3.4657359027997265
294,Au,green_synthesis from Bacillus sp.,22.0,"spherical, triangular and hexagonal",MIC,Staphylococcus haemolyticus,Vancomycin,carboxylic acids,https://link.springer.com/article/10.1007/s13404-015-0162-4,24,11,196.967,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus haemolyticus,non-pathogenic,p,48.0,35,skin,16.01721414,-2.345197559,29.43564356,1449.271,0.0,0.0,34.71646842,0.0,116.725296,33.02788052,0.0,13.8474744,0,0,3.014900606,4.135166557,3.4657359027997265
295,Ag,green_synthesis using Acinetobacter calcoaceticus,10.0,spherical,MBC,Streptococcus mutans,Ampicillin,Organoheterocyclic compounds,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3826770/,20,11,107.868,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Bacteria,Streptococcus mutans,pathogenic,p,36.0,37,carious dentine,12.33417297,-1.033228263,28.70833333,349.412,0.0,0.0,4.747022453,0.0,35.89528683,16.66179468,38.11294267,6.066367068,0,0,2.71735451,4.158883083,3.4657359027997265
296,Ag,green_synthesis using Streptomyces xinghaiensis,12.5,spherical,MIC,Pseudomonas aeruginosa,Kanamycin,Organooxygen compounds,https://link.springer.com/article/10.1007/s11274-017-2406-3,24,11,107.868,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa,opportunistic pathogen,n,48.0,37,soil,10.93437059,-1.661604858,53.72727273,484.503,0.0,0.0,18.62843806,0.0,0.0,0.0,0.0,0.0,0,0,3.055517888,4.158883083,3.4657359027997265
