,NP,NP_Synthesis,NP size_min (nm),NP size_max (nm),NP size_avg (nm),shape,method,Bacteria,MIC_NP (μg/ml),reference,time (hr),MDR,Valance_electron,amw,lipinskiHBA,lipinskiHBD,NumRotatableBonds,NumHBD,NumHBA,NumHeavyAtoms,NumAtoms,NumHeteroatoms,NumAmideBonds,FractionCSP3,NumRings,NumAromaticRings,NumAliphaticRings,NumSaturatedRings,NumHeterocycles,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumSpiroAtoms,NumBridgeheadAtoms,NumAtomStereoCenters,NumUnspecifiedAtomStereoCenters,labuteASA,tpsa,CrippenClogP,CrippenMR,chi0v,chi1v,chi2v,chi3v,chi4v,chi0n,chi1n,chi2n,chi3n,chi4n,hallKierAlpha,kappa1,kappa2,kappa3,Phi,Phylum,Class,Order,Family,Genus,Superkingdom,Species,bac_type,gram,"min_Incub_period, h","avg_Incub_period, h","max_Incub_period, h","growth_temp, C",biosafety_level,isolated_from
491,TiO2,green_synthesis from Leaf Extract of Juniperus phoenicea,74.0,75.3,74.8,spherical,MIC,Penicillium digitatum,40.0,https://www.mdpi.com/2227-9717/11/1/272,24.0,0,16,79.865,2,0,0,0,2,3,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,26.40611331,34.14,-0.2401,1.373,2.878049394,1.683250823,0.0,0.0,0.0,1.316496581,0.40824829,0.0,0.0,0.0,0.314285714,3.314285714,2.314285714,2.314285714,2.556734694,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Eukaryota,Penicillium digitatum,opportunistic pathogen,f,24.0,24.0,24.0,20.0,1.0,soil
492,TiO2,green_synthesis from Leaf Extract of Juniperus phoenicea,74.0,75.3,74.8,spherical,MBC,Staphylococcus aureus,80.0,https://www.mdpi.com/2227-9717/11/1/272,24.0,0,16,79.865,2,0,0,0,2,3,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,26.40611331,34.14,-0.2401,1.373,2.878049394,1.683250823,0.0,0.0,0.0,1.316496581,0.40824829,0.0,0.0,0.0,0.314285714,3.314285714,2.314285714,2.314285714,2.556734694,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,24.0,36.0,48.0,37.0,2.0,skin
493,TiO2,green_synthesis from Leaf Extract of Juniperus phoenicea,74.0,75.3,74.8,spherical,MBC,Bacillus subtilis,80.0,https://www.mdpi.com/2227-9717/11/1/272,24.0,0,16,79.865,2,0,0,0,2,3,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,26.40611331,34.14,-0.2401,1.373,2.878049394,1.683250823,0.0,0.0,0.0,1.316496581,0.40824829,0.0,0.0,0.0,0.314285714,3.314285714,2.314285714,2.314285714,2.556734694,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacteria,Bacillus subtilis,non-pathogenic,p,0.16,7.08,14.0,30.0,1.0,soil
494,TiO2,green_synthesis from Leaf Extract of Juniperus phoenicea,74.0,75.3,74.8,spherical,MBC,Escherichia coli,120.0,https://www.mdpi.com/2227-9717/11/1/272,24.0,0,16,79.865,2,0,0,0,2,3,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,26.40611331,34.14,-0.2401,1.373,2.878049394,1.683250823,0.0,0.0,0.0,1.316496581,0.40824829,0.0,0.0,0.0,0.314285714,3.314285714,2.314285714,2.314285714,2.556734694,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Bacteria,Escherichia coli,pathogenic,n,48.0,84.0,120.0,37.0,2.0,urine
495,TiO2,green_synthesis from Leaf Extract of Juniperus phoenicea,74.0,75.3,74.8,spherical,MBC,Klebsiella pneumoniae,140.0,https://www.mdpi.com/2227-9717/11/1/272,24.0,0,16,79.865,2,0,0,0,2,3,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,26.40611331,34.14,-0.2401,1.373,2.878049394,1.683250823,0.0,0.0,0.0,1.316496581,0.40824829,0.0,0.0,0.0,0.314285714,3.314285714,2.314285714,2.314285714,2.556734694,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Bacteria,Klebsiella pneumoniae,opportunistic pathogen,n,24.0,48.0,72.0,30.0,2.0,respiratory tract
496,TiO2,green_synthesis from Leaf Extract of Juniperus phoenicea,74.0,75.3,74.8,spherical,MBC,Saccharomyces cerevisiae,80.0,https://www.mdpi.com/2227-9717/11/1/272,24.0,0,16,79.865,2,0,0,0,2,3,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,26.40611331,34.14,-0.2401,1.373,2.878049394,1.683250823,0.0,0.0,0.0,1.316496581,0.40824829,0.0,0.0,0.0,0.314285714,3.314285714,2.314285714,2.314285714,2.556734694,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Eukaryota,Saccharomyces cerevisiae,non-pathogenic,f,2.0,24.0,72.0,27.0,1.0,food
497,TiO2,green_synthesis from Leaf Extract of Juniperus phoenicea,74.0,75.3,74.8,spherical,MBC,Aspergillus niger,40.0,https://www.mdpi.com/2227-9717/11/1/272,24.0,0,16,79.865,2,0,0,0,2,3,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,26.40611331,34.14,-0.2401,1.373,2.878049394,1.683250823,0.0,0.0,0.0,1.316496581,0.40824829,0.0,0.0,0.0,0.314285714,3.314285714,2.314285714,2.314285714,2.556734694,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Eukaryota,Aspergillus niger,pathogenic,f,24.0,36.0,48.0,30.0,1.0,soil
498,TiO2,green_synthesis from Leaf Extract of Juniperus phoenicea,74.0,75.3,74.8,spherical,MBC,Penicillium digitatum,100.0,https://www.mdpi.com/2227-9717/11/1/272,24.0,0,16,79.865,2,0,0,0,2,3,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,26.40611331,34.14,-0.2401,1.373,2.878049394,1.683250823,0.0,0.0,0.0,1.316496581,0.40824829,0.0,0.0,0.0,0.314285714,3.314285714,2.314285714,2.314285714,2.556734694,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Eukaryota,Penicillium digitatum,opportunistic pathogen,f,24.0,24.0,24.0,20.0,1.0,soil
499,TiO2,green_synthesis from Azadirachta indica leaf ,15.0,45.0,41.9,spherical,MIC,Staphylococcus aureus,20.83,https://www.sciencedirect.com/science/article/pii/S0254629919307148,24.0,0,16,79.865,2,0,0,0,2,3,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,26.40611331,34.14,-0.2401,1.373,2.878049394,1.683250823,0.0,0.0,0.0,1.316496581,0.40824829,0.0,0.0,0.0,0.314285714,3.314285714,2.314285714,2.314285714,2.556734694,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,24.0,36.0,48.0,37.0,2.0,skin
500,TiO2,green_synthesis from Azadirachta indica leaf ,15.0,45.0,41.9,spherical,MIC,Klebsiella pneumoniae,16.66,https://www.sciencedirect.com/science/article/pii/S0254629919307148,24.0,0,16,79.865,2,0,0,0,2,3,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,26.40611331,34.14,-0.2401,1.373,2.878049394,1.683250823,0.0,0.0,0.0,1.316496581,0.40824829,0.0,0.0,0.0,0.314285714,3.314285714,2.314285714,2.314285714,2.556734694,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Bacteria,Klebsiella pneumoniae,opportunistic pathogen,n,24.0,48.0,72.0,30.0,2.0,respiratory tract
501,TiO2,green_synthesis from Azadirachta indica leaf ,15.0,45.0,41.9,spherical,MIC,Bacillus subtilis,25.0,https://www.sciencedirect.com/science/article/pii/S0254629919307148,24.0,0,16,79.865,2,0,0,0,2,3,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,26.40611331,34.14,-0.2401,1.373,2.878049394,1.683250823,0.0,0.0,0.0,1.316496581,0.40824829,0.0,0.0,0.0,0.314285714,3.314285714,2.314285714,2.314285714,2.556734694,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacteria,Bacillus subtilis,non-pathogenic,p,0.16,7.08,14.0,30.0,1.0,soil
502,TiO2,green_synthesis from Azadirachta indica leaf ,15.0,45.0,41.9,spherical,MIC,Salmonella typhi,10.42,https://www.sciencedirect.com/science/article/pii/S0254629919307148,24.0,0,16,79.865,2,0,0,0,2,3,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,26.40611331,34.14,-0.2401,1.373,2.878049394,1.683250823,0.0,0.0,0.0,1.316496581,0.40824829,0.0,0.0,0.0,0.314285714,3.314285714,2.314285714,2.314285714,2.556734694,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Bacteria,Salmonella enterica subsp. enterica serovar Typhi,pathogenic,n,168.0,252.0,336.0,37.0,2.0,blood
503,TiO2,green_synthesis from Azadirachta indica leaf ,15.0,45.0,41.9,spherical,MIC,Escherichia coli,10.42,https://www.sciencedirect.com/science/article/pii/S0254629919307148,24.0,0,16,79.865,2,0,0,0,2,3,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,26.40611331,34.14,-0.2401,1.373,2.878049394,1.683250823,0.0,0.0,0.0,1.316496581,0.40824829,0.0,0.0,0.0,0.314285714,3.314285714,2.314285714,2.314285714,2.556734694,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Bacteria,Escherichia coli,pathogenic,n,48.0,84.0,120.0,37.0,2.0,urine
504,TiO2,green_synthesis from Azadirachta indica leaf ,15.0,45.0,41.9,spherical,MBC,Staphylococcus aureus,133.3,https://www.sciencedirect.com/science/article/pii/S0254629919307148,24.0,0,16,79.865,2,0,0,0,2,3,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,26.40611331,34.14,-0.2401,1.373,2.878049394,1.683250823,0.0,0.0,0.0,1.316496581,0.40824829,0.0,0.0,0.0,0.314285714,3.314285714,2.314285714,2.314285714,2.556734694,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,24.0,36.0,48.0,37.0,2.0,skin
505,TiO2,green_synthesis from Azadirachta indica leaf ,15.0,45.0,41.9,spherical,MBC,Klebsiella pneumoniae,83.3,https://www.sciencedirect.com/science/article/pii/S0254629919307148,24.0,0,16,79.865,2,0,0,0,2,3,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,26.40611331,34.14,-0.2401,1.373,2.878049394,1.683250823,0.0,0.0,0.0,1.316496581,0.40824829,0.0,0.0,0.0,0.314285714,3.314285714,2.314285714,2.314285714,2.556734694,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Bacteria,Klebsiella pneumoniae,opportunistic pathogen,n,24.0,48.0,72.0,30.0,2.0,respiratory tract
506,TiO2,green_synthesis from Azadirachta indica leaf ,15.0,45.0,41.9,spherical,MBC,Bacillus subtilis,166.67,https://www.sciencedirect.com/science/article/pii/S0254629919307148,24.0,0,16,79.865,2,0,0,0,2,3,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,26.40611331,34.14,-0.2401,1.373,2.878049394,1.683250823,0.0,0.0,0.0,1.316496581,0.40824829,0.0,0.0,0.0,0.314285714,3.314285714,2.314285714,2.314285714,2.556734694,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacteria,Bacillus subtilis,non-pathogenic,p,0.16,7.08,14.0,30.0,1.0,soil
507,TiO2,green_synthesis from Azadirachta indica leaf ,15.0,45.0,41.9,spherical,MBC,Salmonella typhi,100.0,https://www.sciencedirect.com/science/article/pii/S0254629919307148,24.0,0,16,79.865,2,0,0,0,2,3,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,26.40611331,34.14,-0.2401,1.373,2.878049394,1.683250823,0.0,0.0,0.0,1.316496581,0.40824829,0.0,0.0,0.0,0.314285714,3.314285714,2.314285714,2.314285714,2.556734694,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Bacteria,Salmonella enterica subsp. enterica serovar Typhi,pathogenic,n,168.0,252.0,336.0,37.0,2.0,blood
508,TiO2,green_synthesis from Azadirachta indica leaf ,15.0,45.0,41.9,spherical,MBC,Escherichia coli,166.67,https://www.sciencedirect.com/science/article/pii/S0254629919307148,24.0,0,16,79.865,2,0,0,0,2,3,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,26.40611331,34.14,-0.2401,1.373,2.878049394,1.683250823,0.0,0.0,0.0,1.316496581,0.40824829,0.0,0.0,0.0,0.314285714,3.314285714,2.314285714,2.314285714,2.556734694,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Bacteria,Escherichia coli,pathogenic,n,48.0,84.0,120.0,37.0,2.0,urine
509,Fe3O4,chemical_synthesis using FeCl3,31.4,50.9,40.2,spherical cluster,MIC,Staphylococcus aureus,250.0,https://www.sciencedirect.com/science/article/pii/S2352340919312843,24.0,0,48,231.531,4,0,2,0,4,7,7,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,60.75500815,60.44,-0.4323,3.1445,6.006207083,2.975595179,0.708333333,0.708333333,0.144587936,2.693653334,0.721687836,0.041666667,0.041666667,0.008505173,0.918441558,10.82035581,15.78324347,19.64994348,24.39718718,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,24.0,36.0,48.0,37.0,2.0,skin
510,Fe3O4,chemical_synthesis using FeCl3,31.4,50.9,40.2,spherical cluster,MIC,Corynebacterium,500.0,https://www.sciencedirect.com/science/article/pii/S2352340919312843,24.0,0,48,231.531,4,0,2,0,4,7,7,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,60.75500815,60.44,-0.4323,3.1445,6.006207083,2.975595179,0.708333333,0.708333333,0.144587936,2.693653334,0.721687836,0.041666667,0.041666667,0.008505173,0.918441558,10.82035581,15.78324347,19.64994348,24.39718718,Actinomycetota,Actinomycetes,Mycobacteriales,Corynebacteriaceae,,Bacteria,Corynebacterium,non-pathogenic,p,24.0,48.0,168.0,35.0,2.0,skin
511,Fe3O4,chemical_synthesis using FeCl3,31.4,50.9,40.2,spherical cluster,MIC,Pseudomonas aeruginosa,250.0,https://www.sciencedirect.com/science/article/pii/S2352340919312843,24.0,0,48,231.531,4,0,2,0,4,7,7,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,60.75500815,60.44,-0.4323,3.1445,6.006207083,2.975595179,0.708333333,0.708333333,0.144587936,2.693653334,0.721687836,0.041666667,0.041666667,0.008505173,0.918441558,10.82035581,15.78324347,19.64994348,24.39718718,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa,opportunistic pathogen,n,24.0,48.0,72.0,37.0,2.0,soil
512,Fe3O4,chemical_synthesis using FeCl3,31.4,50.9,40.2,spherical cluster,MIC,Klebsiella pneumoniae,500.0,https://www.sciencedirect.com/science/article/pii/S2352340919312843,24.0,0,48,231.531,4,0,2,0,4,7,7,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,60.75500815,60.44,-0.4323,3.1445,6.006207083,2.975595179,0.708333333,0.708333333,0.144587936,2.693653334,0.721687836,0.041666667,0.041666667,0.008505173,0.918441558,10.82035581,15.78324347,19.64994348,24.39718718,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Bacteria,Klebsiella pneumoniae,opportunistic pathogen,n,24.0,48.0,72.0,30.0,2.0,respiratory tract
513,Fe3O4,chemical_synthesis using FeCl3,31.4,50.9,40.2,spherical cluster,MBC,Staphylococcus aureus,250.0,https://www.sciencedirect.com/science/article/pii/S2352340919312843,24.0,0,48,231.531,4,0,2,0,4,7,7,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,60.75500815,60.44,-0.4323,3.1445,6.006207083,2.975595179,0.708333333,0.708333333,0.144587936,2.693653334,0.721687836,0.041666667,0.041666667,0.008505173,0.918441558,10.82035581,15.78324347,19.64994348,24.39718718,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,24.0,36.0,48.0,37.0,2.0,skin
514,Fe3O4,chemical_synthesis using FeCl3,31.4,50.9,40.2,spherical cluster,MBC,Corynebacterium,1000.0,https://www.sciencedirect.com/science/article/pii/S2352340919312843,24.0,0,48,231.531,4,0,2,0,4,7,7,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,60.75500815,60.44,-0.4323,3.1445,6.006207083,2.975595179,0.708333333,0.708333333,0.144587936,2.693653334,0.721687836,0.041666667,0.041666667,0.008505173,0.918441558,10.82035581,15.78324347,19.64994348,24.39718718,Actinomycetota,Actinomycetes,Mycobacteriales,Corynebacteriaceae,,Bacteria,Corynebacterium,non-pathogenic,p,24.0,48.0,168.0,35.0,2.0,skin
515,Fe3O4,chemical_synthesis using FeCl3,31.4,50.9,40.2,spherical cluster,MBC,Pseudomonas aeruginosa,500.0,https://www.sciencedirect.com/science/article/pii/S2352340919312843,24.0,0,48,231.531,4,0,2,0,4,7,7,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,60.75500815,60.44,-0.4323,3.1445,6.006207083,2.975595179,0.708333333,0.708333333,0.144587936,2.693653334,0.721687836,0.041666667,0.041666667,0.008505173,0.918441558,10.82035581,15.78324347,19.64994348,24.39718718,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa,opportunistic pathogen,n,24.0,48.0,72.0,37.0,2.0,soil
516,Fe3O4,chemical_synthesis using FeCl3,31.4,50.9,40.2,spherical cluster,MBC,Klebsiella pneumoniae,500.0,https://www.sciencedirect.com/science/article/pii/S2352340919312843,24.0,0,48,231.531,4,0,2,0,4,7,7,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,60.75500815,60.44,-0.4323,3.1445,6.006207083,2.975595179,0.708333333,0.708333333,0.144587936,2.693653334,0.721687836,0.041666667,0.041666667,0.008505173,0.918441558,10.82035581,15.78324347,19.64994348,24.39718718,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Bacteria,Klebsiella pneumoniae,opportunistic pathogen,n,24.0,48.0,72.0,30.0,2.0,respiratory tract
517,Fe3O4,green_synthesis using Malva sylvestris,31.4,50.9,40.2,spherical cluster,MIC,Staphylococcus aureus,125.0,https://www.sciencedirect.com/science/article/pii/S2352340919312843,24.0,0,48,231.531,4,0,2,0,4,7,7,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,60.75500815,60.44,-0.4323,3.1445,6.006207083,2.975595179,0.708333333,0.708333333,0.144587936,2.693653334,0.721687836,0.041666667,0.041666667,0.008505173,0.918441558,10.82035581,15.78324347,19.64994348,24.39718718,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,24.0,36.0,48.0,37.0,2.0,skin
518,Fe3O4,green_synthesis using Malva sylvestris,31.4,50.9,40.2,spherical cluster,MIC,Corynebacterium,62.5,https://www.sciencedirect.com/science/article/pii/S2352340919312843,24.0,0,48,231.531,4,0,2,0,4,7,7,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,60.75500815,60.44,-0.4323,3.1445,6.006207083,2.975595179,0.708333333,0.708333333,0.144587936,2.693653334,0.721687836,0.041666667,0.041666667,0.008505173,0.918441558,10.82035581,15.78324347,19.64994348,24.39718718,Actinomycetota,Actinomycetes,Mycobacteriales,Corynebacteriaceae,,Bacteria,Corynebacterium,non-pathogenic,p,24.0,48.0,168.0,35.0,2.0,skin
519,Fe3O4,green_synthesis using Malva sylvestris,31.4,50.9,40.2,spherical cluster,MIC,Pseudomonas aeruginosa,125.0,https://www.sciencedirect.com/science/article/pii/S2352340919312843,24.0,0,48,231.531,4,0,2,0,4,7,7,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,60.75500815,60.44,-0.4323,3.1445,6.006207083,2.975595179,0.708333333,0.708333333,0.144587936,2.693653334,0.721687836,0.041666667,0.041666667,0.008505173,0.918441558,10.82035581,15.78324347,19.64994348,24.39718718,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa,opportunistic pathogen,n,24.0,48.0,72.0,37.0,2.0,soil
520,Fe3O4,green_synthesis using Malva sylvestris,31.4,50.9,40.2,spherical cluster,MIC,Klebsiella pneumoniae,125.0,https://www.sciencedirect.com/science/article/pii/S2352340919312843,24.0,0,48,231.531,4,0,2,0,4,7,7,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,60.75500815,60.44,-0.4323,3.1445,6.006207083,2.975595179,0.708333333,0.708333333,0.144587936,2.693653334,0.721687836,0.041666667,0.041666667,0.008505173,0.918441558,10.82035581,15.78324347,19.64994348,24.39718718,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Bacteria,Klebsiella pneumoniae,opportunistic pathogen,n,24.0,48.0,72.0,30.0,2.0,respiratory tract
521,Fe3O4,green_synthesis using Malva sylvestris,31.4,50.9,40.2,spherical cluster,MBC,Staphylococcus aureus,125.0,https://www.sciencedirect.com/science/article/pii/S2352340919312843,24.0,0,48,231.531,4,0,2,0,4,7,7,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,60.75500815,60.44,-0.4323,3.1445,6.006207083,2.975595179,0.708333333,0.708333333,0.144587936,2.693653334,0.721687836,0.041666667,0.041666667,0.008505173,0.918441558,10.82035581,15.78324347,19.64994348,24.39718718,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,24.0,36.0,48.0,37.0,2.0,skin
522,Fe3O4,green_synthesis using Malva sylvestris,31.4,50.9,40.2,spherical cluster,MBC,Corynebacterium,125.0,https://www.sciencedirect.com/science/article/pii/S2352340919312843,24.0,0,48,231.531,4,0,2,0,4,7,7,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,60.75500815,60.44,-0.4323,3.1445,6.006207083,2.975595179,0.708333333,0.708333333,0.144587936,2.693653334,0.721687836,0.041666667,0.041666667,0.008505173,0.918441558,10.82035581,15.78324347,19.64994348,24.39718718,Actinomycetota,Actinomycetes,Mycobacteriales,Corynebacteriaceae,,Bacteria,Corynebacterium,non-pathogenic,p,24.0,48.0,168.0,35.0,2.0,skin
523,Fe3O4,green_synthesis using Malva sylvestris,31.4,50.9,40.2,spherical cluster,MBC,Pseudomonas aeruginosa,125.0,https://www.sciencedirect.com/science/article/pii/S2352340919312843,24.0,0,48,231.531,4,0,2,0,4,7,7,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,60.75500815,60.44,-0.4323,3.1445,6.006207083,2.975595179,0.708333333,0.708333333,0.144587936,2.693653334,0.721687836,0.041666667,0.041666667,0.008505173,0.918441558,10.82035581,15.78324347,19.64994348,24.39718718,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa,opportunistic pathogen,n,24.0,48.0,72.0,37.0,2.0,soil
524,Fe3O4,green_synthesis using Malva sylvestris,31.4,50.9,40.2,spherical cluster,MBC,Klebsiella pneumoniae,125.0,https://www.sciencedirect.com/science/article/pii/S2352340919312843,24.0,0,48,231.531,4,0,2,0,4,7,7,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,60.75500815,60.44,-0.4323,3.1445,6.006207083,2.975595179,0.708333333,0.708333333,0.144587936,2.693653334,0.721687836,0.041666667,0.041666667,0.008505173,0.918441558,10.82035581,15.78324347,19.64994348,24.39718718,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Bacteria,Klebsiella pneumoniae,opportunistic pathogen,n,24.0,48.0,72.0,30.0,2.0,respiratory tract
525,Ag,chemical_synthesis using khalafalla and reimers method,30.0,35.0,30.0,spherical,MIC,Escherichia coli,8.2,https://www.frontiersin.org/journals/microbiology/articles/10.3389/fmicb.2022.929491/full,24.0,0,11,107.868,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,1.78376517,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Bacteria,Escherichia coli,pathogenic,n,48.0,84.0,120.0,37.0,2.0,urine
526,Fe3O4,chemical_synthesis by wet chemical reduction approach,25.0,30.0,25.0,polygonal ,MIC,Escherichia coli,10.3,https://www.frontiersin.org/journals/microbiology/articles/10.3389/fmicb.2022.929491/full,24.0,0,48,231.531,4,0,2,0,4,7,7,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,60.75500815,60.44,-0.4323,3.1445,6.006207083,2.975595179,0.708333333,0.708333333,0.144587936,2.693653334,0.721687836,0.041666667,0.041666667,0.008505173,0.918441558,10.82035581,15.78324347,19.64994348,24.39718718,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Bacteria,Escherichia coli,pathogenic,n,48.0,84.0,120.0,37.0,2.0,urine
527,Ag,chemical_synthesis using khalafalla and reimers method,30.0,35.0,30.0,spherical,MIC,Salmonella typhi,4.1,https://www.frontiersin.org/journals/microbiology/articles/10.3389/fmicb.2022.929491/full,24.0,0,11,107.868,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,1.78376517,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Bacteria,Salmonella enterica subsp. enterica serovar Typhi,pathogenic,n,168.0,252.0,336.0,37.0,2.0,blood
528,Fe3O4,chemical_synthesis by wet chemical reduction approach,25.0,30.0,25.0,polygonal ,MIC,Salmonella typhi,6.9,https://www.frontiersin.org/journals/microbiology/articles/10.3389/fmicb.2022.929491/full,24.0,0,48,231.531,4,0,2,0,4,7,7,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,60.75500815,60.44,-0.4323,3.1445,6.006207083,2.975595179,0.708333333,0.708333333,0.144587936,2.693653334,0.721687836,0.041666667,0.041666667,0.008505173,0.918441558,10.82035581,15.78324347,19.64994348,24.39718718,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Bacteria,Salmonella enterica subsp. enterica serovar Typhi,pathogenic,n,168.0,252.0,336.0,37.0,2.0,blood
